,T_avg,V_avg,W_avg,rain,fog,snow,Thunderstorms,Quarter,Month,Year,username_Ligne10_RATP,username_Ligne11_RATP,username_Ligne12_RATP,username_Ligne13_RATP,username_Ligne14_RATP,username_Ligne1_RATP,username_Ligne2_RATP,username_Ligne3_RATP,username_Ligne4_RATP,username_Ligne5_RATP,username_Ligne6_RATP,username_Ligne7_RATP,username_Ligne8_RATP,username_Ligne9_RATP,username_RERB,username_RER_A
10812,4,18,21,0,0,0,0,1,29,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10813,4,18,21,0,0,0,0,1,29,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10814,3,9,10,1,0,0,0,1,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10815,3,9,10,1,0,0,0,1,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10816,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10817,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10818,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10819,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10820,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10821,3,9,10,1,0,0,0,1,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10822,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10823,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10824,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10825,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10826,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10827,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10828,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10829,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10830,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10831,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10832,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10833,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10834,3,9,10,1,0,0,0,1,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10835,6,11,23,1,0,1,0,1,2,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10836,6,11,23,1,0,1,0,1,2,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10837,6,11,23,1,0,1,0,1,2,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10838,6,11,23,1,0,1,0,1,2,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10839,6,11,23,1,0,1,0,1,2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10840,6,11,23,1,0,1,0,1,2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10841,6,11,23,1,0,1,0,1,2,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10842,6,11,23,1,0,1,0,1,2,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10843,6,12,18,1,0,0,0,1,3,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10844,6,12,18,1,0,0,0,1,3,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10845,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10846,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10847,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10848,6,12,18,1,0,0,0,1,3,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10849,6,12,18,1,0,0,0,1,3,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10851,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10852,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10853,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10854,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10855,6,12,18,1,0,0,0,1,3,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10856,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10857,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10858,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10859,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10860,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10861,6,12,18,1,0,0,0,1,3,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10862,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10863,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10864,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10865,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10866,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10867,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10868,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10869,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10870,6,12,18,1,0,0,0,1,3,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10871,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10872,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10873,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10874,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10875,6,10,16,1,0,0,0,1,4,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10876,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10877,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10878,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10879,6,10,16,1,0,0,0,1,4,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10880,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10881,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10882,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10883,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10884,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10885,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10886,6,10,16,1,0,0,0,1,4,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10887,6,10,16,1,0,0,0,1,4,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,6,10,16,1,0,0,0,1,4,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10889,4,11,11,1,0,1,0,1,5,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10890,4,11,11,1,0,1,0,1,5,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10891,4,11,11,1,0,1,0,1,5,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10892,4,11,11,1,0,1,0,1,5,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10893,4,11,11,1,0,1,0,1,5,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10894,4,11,11,1,0,1,0,1,5,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10895,4,11,11,1,0,1,0,1,5,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10896,4,11,11,1,0,1,0,1,5,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10897,6,13,13,0,0,0,0,1,6,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10898,6,13,13,0,0,0,0,1,6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10899,6,13,13,0,0,0,0,1,6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10900,6,13,13,0,0,0,0,1,6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10901,6,13,13,0,0,0,0,1,6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10902,6,13,13,0,0,0,0,1,6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10903,6,13,13,0,0,0,0,1,6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10904,6,13,13,0,0,0,0,1,6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10905,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10906,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10907,4,12,10,1,0,1,0,1,7,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10908,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10909,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10910,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10911,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10912,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10913,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10914,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10915,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10916,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10917,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10918,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10919,4,12,10,1,0,1,0,1,7,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10920,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10921,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10922,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10923,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10924,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10925,4,11,8,0,0,0,0,1,8,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10926,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10927,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10928,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10929,4,11,8,0,0,0,0,1,8,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10930,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10931,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10932,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10933,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10934,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10935,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10936,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10937,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10938,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10939,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10940,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10941,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10942,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10943,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10944,7,10,24,1,0,0,0,1,9,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10945,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10946,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10947,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10948,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10949,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10950,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10951,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10952,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10953,7,11,8,0,0,0,0,1,10,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10954,7,11,8,0,0,0,0,1,10,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10955,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10956,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10957,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10958,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10959,7,11,8,0,0,0,0,1,10,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10960,7,6,6,0,0,0,0,1,11,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10961,7,6,6,0,0,0,0,1,11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10962,7,6,6,0,0,0,0,1,11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10963,7,6,6,0,0,0,0,1,11,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10964,7,6,6,0,0,0,0,1,11,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10965,7,6,6,0,0,0,0,1,11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10966,7,6,6,0,0,0,0,1,11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10967,6,6,8,0,0,0,0,1,12,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10968,6,6,8,0,0,0,0,1,12,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10969,6,6,8,0,0,0,0,1,12,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10970,6,6,8,0,0,0,0,1,12,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10971,6,6,8,0,0,0,0,1,12,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10972,6,6,8,0,0,0,0,1,12,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10973,6,6,8,0,0,0,0,1,12,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10974,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10975,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10976,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10977,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10978,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10979,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10980,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10981,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10982,6,7,13,0,0,0,0,1,13,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10983,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10984,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10985,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10986,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10987,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10988,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10989,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10990,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10991,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10992,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10993,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10994,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10995,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10996,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10997,4,9,18,0,0,0,0,1,14,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10998,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10999,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11000,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11001,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11002,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11003,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11004,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11005,7,9,13,1,0,0,0,1,15,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11006,7,9,13,1,0,0,0,1,15,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11007,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11008,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11009,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11010,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11011,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11012,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11013,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11014,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11015,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11016,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11017,7,9,13,1,0,0,0,1,15,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11018,6,11,21,0,0,0,0,1,16,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11019,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11020,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11021,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11022,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11023,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11024,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11025,6,11,21,0,0,0,0,1,16,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11026,6,11,21,0,0,0,0,1,16,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11027,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11028,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11029,6,11,21,0,0,0,0,1,16,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11030,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11031,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11032,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11033,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11034,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11035,6,11,21,0,0,0,0,1,16,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11036,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11037,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11038,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11039,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11040,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11041,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11042,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11043,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11044,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11045,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11046,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11047,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11048,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11049,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11050,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11051,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11052,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11053,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11054,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11055,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11056,7,10,13,0,0,0,0,1,17,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
