2014-08-27,Ligne6_RATP,3
2014-08-27,Ligne8_RATP,6
2014-08-27,Ligne9_RATP,4
2014-08-27,RERD_SNCF,1
2014-08-28,Ligne6_RATP,1
2014-08-28,Ligne7_RATP,1
2014-08-28,RERB,2
2014-08-28,RERD_SNCF,1
2014-08-28,RERE_SNCF,1
2014-08-28,RER_A,2
2014-08-29,Ligne14_RATP,2
2014-08-29,Ligne1_RATP,3
2014-08-29,Ligne2_RATP,4
2014-08-29,Ligne3_RATP,2
2014-08-29,Ligne6_RATP,6
2014-08-29,RER_A,1
2014-08-30,Ligne3_RATP,5
2014-08-30,Ligne6_RATP,6
2014-08-31,Ligne2_RATP,3
2014-08-31,Ligne5_RATP,2
2014-08-31,Ligne6_RATP,2
2014-08-31,Ligne9_RATP,1
2014-09-01,Ligne11_RATP,3
2014-09-01,Ligne4_RATP,4
2014-09-01,Ligne8_RATP,6
2014-09-01,RERB,1
2014-09-01,RER_A,2
2014-09-02,Ligne13_RATP,4
2014-09-02,Ligne2_RATP,3
2014-09-02,Ligne3_RATP,2
2014-09-02,Ligne5_RATP,2
2014-09-02,Ligne9_RATP,2
2014-09-02,RERE_SNCF,3
2014-09-03,Ligne11_RATP,1
2014-09-03,Ligne13_RATP,5
2014-09-03,Ligne14_RATP,4
2014-09-03,Ligne1_RATP,1
2014-09-03,Ligne2_RATP,7
2014-09-03,Ligne3_RATP,2
2014-09-03,Ligne7_RATP,3
2014-09-03,Ligne8_RATP,4
2014-09-03,RERB,1
2014-09-03,RER_A,1
2014-09-04,Ligne10_RATP,1
2014-09-04,Ligne11_RATP,1
2014-09-04,Ligne12_RATP,1
2014-09-04,Ligne13_RATP,1
2014-09-04,Ligne14_RATP,5
2014-09-04,Ligne1_RATP,1
2014-09-04,Ligne2_RATP,1
2014-09-04,Ligne3_RATP,3
2014-09-04,Ligne4_RATP,1
2014-09-04,Ligne5_RATP,1
2014-09-04,Ligne6_RATP,1
2014-09-04,Ligne7_RATP,1
2014-09-04,Ligne8_RATP,1
2014-09-04,Ligne9_RATP,3
2014-09-04,RERB,1
2014-09-04,RERE_SNCF,1
2014-09-04,RER_A,2
2014-09-05,Ligne14_RATP,1
2014-09-05,Ligne3_RATP,9
2014-09-05,Ligne4_RATP,2
2014-09-05,Ligne5_RATP,3
2014-09-05,Ligne8_RATP,4
2014-09-05,Ligne9_RATP,2
2014-09-05,RERB,1
2014-09-05,RERD_SNCF,3
2014-09-05,RER_A,8
2014-09-06,Ligne10_RATP,1
2014-09-06,Ligne1_RATP,2
2014-09-06,Ligne7_RATP,2
2014-09-06,RER_A,2
2014-09-07,Ligne6_RATP,6
2014-09-07,Ligne8_RATP,2
2014-09-07,RERB,3
2014-09-07,RER_A,12
2014-09-08,Ligne13_RATP,4
2014-09-08,Ligne4_RATP,1
2014-09-08,Ligne6_RATP,3
2014-09-08,Ligne7_RATP,1
2014-09-08,Ligne9_RATP,1
2014-09-08,RERB,4
2014-09-08,RERD_SNCF,2
2014-09-08,RER_A,7
2014-09-09,Ligne12_RATP,4
2014-09-09,Ligne13_RATP,2
2014-09-09,Ligne2_RATP,3
2014-09-09,Ligne9_RATP,8
2014-09-09,RERB,6
2014-09-09,RERD_SNCF,3
2014-09-09,RERE_SNCF,4
2014-09-10,Ligne11_RATP,4
2014-09-10,Ligne13_RATP,3
2014-09-10,Ligne4_RATP,2
2014-09-10,Ligne8_RATP,2
2014-09-10,RERB,4
2014-09-10,RERD_SNCF,1
2014-09-11,Ligne12_RATP,8
2014-09-11,Ligne13_RATP,3
2014-09-11,Ligne4_RATP,8
2014-09-11,Ligne5_RATP,1
2014-09-11,Ligne7_RATP,4
2014-09-11,Ligne8_RATP,2
2014-09-11,Ligne9_RATP,3
2014-09-11,RERB,3
2014-09-11,RERD_SNCF,2
2014-09-11,RER_A,4
2014-09-12,Ligne10_RATP,4
2014-09-12,Ligne11_RATP,1
2014-09-12,Ligne12_RATP,2
2014-09-12,Ligne13_RATP,3
2014-09-12,Ligne14_RATP,2
2014-09-12,Ligne1_RATP,3
2014-09-12,Ligne2_RATP,1
2014-09-12,Ligne3_RATP,3
2014-09-12,Ligne4_RATP,2
2014-09-12,Ligne5_RATP,1
2014-09-12,Ligne6_RATP,1
2014-09-12,Ligne7_RATP,3
2014-09-12,Ligne8_RATP,5
2014-09-12,Ligne9_RATP,6
2014-09-12,RERB,16
2014-09-12,RERD_SNCF,7
2014-09-12,RER_A,8
2014-09-13,Ligne5_RATP,9
2014-09-13,Ligne9_RATP,5
2014-09-13,RER_A,8
2014-09-14,Ligne12_RATP,3
2014-09-14,Ligne5_RATP,3
2014-09-14,Ligne6_RATP,3
2014-09-14,Ligne7_RATP,8
2014-09-14,Ligne9_RATP,4
2014-09-14,RERB,7
2014-09-14,RER_A,2
2014-09-15,Ligne3_RATP,2
2014-09-15,Ligne7_RATP,3
2014-09-15,RERB,3
2014-09-15,RERD_SNCF,1
2014-09-15,RER_A,5
2014-09-16,Ligne12_RATP,4
2014-09-16,Ligne13_RATP,2
2014-09-16,Ligne3_RATP,4
2014-09-16,RERB,4
2014-09-16,RERD_SNCF,1
2014-09-16,RERE_SNCF,1
2014-09-16,RER_A,2
2014-09-17,Ligne10_RATP,1
2014-09-17,Ligne11_RATP,1
2014-09-17,Ligne12_RATP,1
2014-09-17,Ligne13_RATP,3
2014-09-17,Ligne14_RATP,4
2014-09-17,Ligne1_RATP,1
2014-09-17,Ligne2_RATP,1
2014-09-17,Ligne3_RATP,1
2014-09-17,Ligne4_RATP,1
2014-09-17,Ligne5_RATP,1
2014-09-17,Ligne6_RATP,1
2014-09-17,Ligne7_RATP,4
2014-09-17,Ligne8_RATP,1
2014-09-17,Ligne9_RATP,1
2014-09-17,RERB,3
2014-09-17,RERD_SNCF,5
2014-09-17,RER_A,17
2014-09-18,Ligne11_RATP,6
2014-09-18,Ligne13_RATP,3
2014-09-18,Ligne1_RATP,5
2014-09-18,Ligne2_RATP,6
2014-09-18,Ligne4_RATP,8
2014-09-18,Ligne7_RATP,1
2014-09-18,RERB,1
2014-09-18,RERE_SNCF,2
2014-09-18,RER_A,14
2014-09-19,Ligne10_RATP,4
2014-09-19,Ligne11_RATP,2
2014-09-19,Ligne12_RATP,2
2014-09-19,Ligne13_RATP,2
2014-09-19,Ligne14_RATP,6
2014-09-19,Ligne1_RATP,2
2014-09-19,Ligne2_RATP,2
2014-09-19,Ligne3_RATP,2
2014-09-19,Ligne4_RATP,10
2014-09-19,Ligne5_RATP,2
2014-09-19,Ligne6_RATP,2
2014-09-19,Ligne7_RATP,2
2014-09-19,Ligne8_RATP,2
2014-09-19,Ligne9_RATP,2
2014-09-19,RERB,2
2014-09-19,RERD_SNCF,1
2014-09-19,RER_A,7
2014-09-20,Ligne12_RATP,6
2014-09-20,Ligne14_RATP,4
2014-09-20,Ligne4_RATP,13
2014-09-20,RER_A,1
2014-09-21,Ligne10_RATP,1
2014-09-21,Ligne12_RATP,4
2014-09-21,Ligne1_RATP,4
2014-09-21,Ligne4_RATP,8
2014-09-21,Ligne6_RATP,4
2014-09-21,Ligne9_RATP,1
2014-09-21,RER_A,16
2014-09-22,Ligne12_RATP,7
2014-09-22,Ligne13_RATP,3
2014-09-22,Ligne4_RATP,9
2014-09-22,Ligne5_RATP,2
2014-09-22,Ligne8_RATP,2
2014-09-22,RERB,1
2014-09-22,RERD_SNCF,5
2014-09-22,RERE_SNCF,1
2014-09-22,RER_A,10
2014-09-23,Ligne13_RATP,3
2014-09-23,Ligne1_RATP,2
2014-09-23,Ligne4_RATP,7
2014-09-23,Ligne6_RATP,4
2014-09-23,Ligne7_RATP,3
2014-09-23,Ligne8_RATP,2
2014-09-23,RERB,1
2014-09-23,RERD_SNCF,2
2014-09-23,RERE_SNCF,2
2014-09-23,RER_A,11
2014-09-24,Ligne10_RATP,1
2014-09-24,Ligne11_RATP,1
2014-09-24,Ligne12_RATP,1
2014-09-24,Ligne13_RATP,1
2014-09-24,Ligne14_RATP,1
2014-09-24,Ligne1_RATP,1
2014-09-24,Ligne2_RATP,1
2014-09-24,Ligne3_RATP,1
2014-09-24,Ligne4_RATP,1
2014-09-24,Ligne5_RATP,1
2014-09-24,Ligne6_RATP,1
2014-09-24,Ligne7_RATP,1
2014-09-24,Ligne8_RATP,1
2014-09-24,Ligne9_RATP,1
2014-09-24,RERB,3
2014-09-24,RERD_SNCF,1
2014-09-24,RERE_SNCF,2
2014-09-24,RER_A,3
2014-09-25,Ligne10_RATP,1
2014-09-25,Ligne11_RATP,1
2014-09-25,Ligne12_RATP,1
2014-09-25,Ligne13_RATP,1
2014-09-25,Ligne14_RATP,1
2014-09-25,Ligne1_RATP,7
2014-09-25,Ligne2_RATP,1
2014-09-25,Ligne3_RATP,1
2014-09-25,Ligne4_RATP,2
2014-09-25,Ligne5_RATP,1
2014-09-25,Ligne6_RATP,1
2014-09-25,Ligne7_RATP,5
2014-09-25,Ligne8_RATP,3
2014-09-25,Ligne9_RATP,1
2014-09-25,RERD_SNCF,3
2014-09-25,RERE_SNCF,1
2014-09-25,RER_A,5
2014-09-26,Ligne10_RATP,2
2014-09-26,Ligne11_RATP,5
2014-09-26,Ligne12_RATP,6
2014-09-26,Ligne1_RATP,6
2014-09-26,Ligne4_RATP,7
2014-09-26,RERB,6
2014-09-26,RERD_SNCF,4
2014-09-26,RER_A,8
2014-09-27,Ligne5_RATP,3
2014-09-27,RERB,7
2014-09-27,RER_A,6
2014-09-28,Ligne1_RATP,7
2014-09-28,Ligne7_RATP,2
2014-09-28,RERB,2
2014-09-28,RERE_SNCF,1
2014-09-28,RER_A,2
2014-09-29,Ligne11_RATP,3
2014-09-29,Ligne12_RATP,3
2014-09-29,Ligne14_RATP,3
2014-09-29,Ligne1_RATP,8
2014-09-29,Ligne2_RATP,4
2014-09-29,Ligne3_RATP,3
2014-09-29,Ligne4_RATP,3
2014-09-29,Ligne5_RATP,3
2014-09-29,Ligne6_RATP,2
2014-09-29,Ligne7_RATP,3
2014-09-29,RERB,10
2014-09-29,RERD_SNCF,5
2014-09-29,RER_A,7
2014-09-30,Ligne10_RATP,5
2014-09-30,Ligne12_RATP,2
2014-09-30,Ligne1_RATP,3
2014-09-30,Ligne6_RATP,3
2014-09-30,Ligne7_RATP,4
2014-09-30,Ligne9_RATP,1
2014-09-30,RERB,3
2014-09-30,RERD_SNCF,6
2014-10-01,Ligne10_RATP,5
2014-10-01,Ligne11_RATP,1
2014-10-01,Ligne12_RATP,4
2014-10-01,Ligne13_RATP,6
2014-10-01,Ligne14_RATP,2
2014-10-01,Ligne1_RATP,4
2014-10-01,Ligne2_RATP,2
2014-10-01,Ligne3_RATP,2
2014-10-01,Ligne4_RATP,11
2014-10-01,Ligne5_RATP,2
2014-10-01,Ligne6_RATP,2
2014-10-01,Ligne7_RATP,2
2014-10-01,Ligne8_RATP,2
2014-10-01,Ligne9_RATP,3
2014-10-01,RERB,5
2014-10-01,RERD_SNCF,1
2014-10-01,RER_A,10
2014-10-02,Ligne10_RATP,2
2014-10-02,Ligne11_RATP,2
2014-10-02,Ligne12_RATP,2
2014-10-02,Ligne13_RATP,2
2014-10-02,Ligne14_RATP,9
2014-10-02,Ligne1_RATP,13
2014-10-02,Ligne2_RATP,2
2014-10-02,Ligne3_RATP,2
2014-10-02,Ligne4_RATP,9
2014-10-02,Ligne5_RATP,2
2014-10-02,Ligne6_RATP,2
2014-10-02,Ligne7_RATP,5
2014-10-02,Ligne8_RATP,5
2014-10-02,Ligne9_RATP,9
2014-10-02,RERB,1
2014-10-02,RERD_SNCF,1
2014-10-02,RER_A,8
2014-10-03,Ligne10_RATP,1
2014-10-03,Ligne11_RATP,1
2014-10-03,Ligne12_RATP,5
2014-10-03,Ligne13_RATP,1
2014-10-03,Ligne14_RATP,4
2014-10-03,Ligne1_RATP,1
2014-10-03,Ligne2_RATP,3
2014-10-03,Ligne3_RATP,3
2014-10-03,Ligne4_RATP,4
2014-10-03,Ligne5_RATP,7
2014-10-03,Ligne6_RATP,1
2014-10-03,Ligne7_RATP,5
2014-10-03,Ligne8_RATP,1
2014-10-03,Ligne9_RATP,1
2014-10-03,RERB,1
2014-10-03,RERD_SNCF,2
2014-10-03,RER_A,5
2014-10-04,Ligne9_RATP,3
2014-10-04,RERD_SNCF,3
2014-10-04,RER_A,12
2014-10-05,Ligne12_RATP,2
2014-10-05,Ligne13_RATP,2
2014-10-05,Ligne4_RATP,2
2014-10-05,Ligne6_RATP,2
2014-10-05,Ligne7_RATP,5
2014-10-05,Ligne9_RATP,1
2014-10-05,RERB,1
2014-10-05,RER_A,1
2014-10-06,Ligne13_RATP,3
2014-10-06,Ligne2_RATP,2
2014-10-06,Ligne6_RATP,2
2014-10-06,RERB,9
2014-10-06,RERD_SNCF,10
2014-10-06,RERE_SNCF,1
2014-10-06,RER_A,11
2014-10-07,Ligne10_RATP,3
2014-10-07,Ligne11_RATP,1
2014-10-07,Ligne12_RATP,1
2014-10-07,Ligne13_RATP,1
2014-10-07,Ligne14_RATP,3
2014-10-07,Ligne1_RATP,1
2014-10-07,Ligne2_RATP,4
2014-10-07,Ligne3_RATP,1
2014-10-07,Ligne4_RATP,4
2014-10-07,Ligne5_RATP,4
2014-10-07,Ligne6_RATP,1
2014-10-07,Ligne7_RATP,1
2014-10-07,Ligne8_RATP,3
2014-10-07,Ligne9_RATP,9
2014-10-07,RERB,9
2014-10-07,RERD_SNCF,3
2014-10-07,RER_A,8
2014-10-08,Ligne12_RATP,4
2014-10-08,Ligne14_RATP,16
2014-10-08,Ligne3_RATP,2
2014-10-08,Ligne4_RATP,6
2014-10-08,Ligne6_RATP,2
2014-10-08,Ligne9_RATP,1
2014-10-08,RERB,3
2014-10-08,RERE_SNCF,6
2014-10-08,RER_A,4
2014-10-09,Ligne14_RATP,3
2014-10-09,Ligne3_RATP,5
2014-10-09,Ligne5_RATP,4
2014-10-09,Ligne6_RATP,3
2014-10-09,Ligne7_RATP,9
2014-10-09,Ligne8_RATP,4
2014-10-09,Ligne9_RATP,2
2014-10-09,RERB,23
2014-10-09,RERD_SNCF,3
2014-10-09,RERE_SNCF,1
2014-10-09,RER_A,3
2014-10-10,Ligne10_RATP,4
2014-10-10,Ligne11_RATP,2
2014-10-10,Ligne12_RATP,2
2014-10-10,Ligne13_RATP,2
2014-10-10,Ligne14_RATP,4
2014-10-10,Ligne1_RATP,2
2014-10-10,Ligne2_RATP,2
2014-10-10,Ligne3_RATP,5
2014-10-10,Ligne4_RATP,4
2014-10-10,Ligne5_RATP,5
2014-10-10,Ligne6_RATP,5
2014-10-10,Ligne7_RATP,2
2014-10-10,Ligne8_RATP,2
2014-10-10,Ligne9_RATP,2
2014-10-10,RERB,3
2014-10-10,RERD_SNCF,7
2014-10-10,RER_A,10
2014-10-11,Ligne12_RATP,3
2014-10-11,Ligne1_RATP,4
2014-10-11,Ligne5_RATP,4
2014-10-11,RER_A,4
2014-10-12,Ligne14_RATP,3
2014-10-12,Ligne6_RATP,2
2014-10-12,RERE_SNCF,4
2014-10-12,RER_A,1
2014-10-13,Ligne12_RATP,2
2014-10-13,Ligne1_RATP,6
2014-10-13,Ligne2_RATP,2
2014-10-13,Ligne4_RATP,3
2014-10-13,Ligne6_RATP,2
2014-10-13,Ligne7_RATP,4
2014-10-13,RERB,1
2014-10-13,RERE_SNCF,1
2014-10-13,RER_A,11
2014-10-14,Ligne10_RATP,1
2014-10-14,Ligne11_RATP,1
2014-10-14,Ligne12_RATP,1
2014-10-14,Ligne13_RATP,1
2014-10-14,Ligne14_RATP,1
2014-10-14,Ligne1_RATP,1
2014-10-14,Ligne2_RATP,1
2014-10-14,Ligne3_RATP,1
2014-10-14,Ligne4_RATP,11
2014-10-14,Ligne5_RATP,1
2014-10-14,Ligne6_RATP,3
2014-10-14,Ligne7_RATP,1
2014-10-14,Ligne8_RATP,7
2014-10-14,Ligne9_RATP,3
2014-10-14,RERB,6
2014-10-14,RERD_SNCF,1
2014-10-14,RERE_SNCF,3
2014-10-14,RER_A,12
2014-10-15,Ligne10_RATP,4
2014-10-15,Ligne11_RATP,2
2014-10-15,Ligne12_RATP,5
2014-10-15,Ligne13_RATP,2
2014-10-15,Ligne14_RATP,2
2014-10-15,Ligne1_RATP,2
2014-10-15,Ligne2_RATP,4
2014-10-15,Ligne3_RATP,2
2014-10-15,Ligne4_RATP,10
2014-10-15,Ligne5_RATP,2
2014-10-15,Ligne6_RATP,4
2014-10-15,Ligne7_RATP,2
2014-10-15,Ligne8_RATP,2
2014-10-15,Ligne9_RATP,3
2014-10-15,RERB,12
2014-10-15,RERE_SNCF,2
2014-10-15,RER_A,4
2014-10-16,Ligne2_RATP,2
2014-10-16,Ligne4_RATP,2
2014-10-16,Ligne6_RATP,2
2014-10-16,Ligne7_RATP,3
2014-10-16,RERB,6
2014-10-16,RERE_SNCF,2
2014-10-16,RER_A,2
2014-10-17,Ligne12_RATP,2
2014-10-17,Ligne14_RATP,8
2014-10-17,Ligne1_RATP,4
2014-10-17,Ligne3_RATP,2
2014-10-17,Ligne4_RATP,4
2014-10-17,Ligne7_RATP,2
2014-10-17,RERB,5
2014-10-17,RERD_SNCF,3
2014-10-17,RERE_SNCF,1
2014-10-17,RER_A,9
2014-10-18,Ligne12_RATP,3
2014-10-18,Ligne2_RATP,6
2014-10-18,Ligne5_RATP,14
2014-10-18,Ligne6_RATP,7
2014-10-18,RER_A,5
2014-10-19,Ligne13_RATP,4
2014-10-19,Ligne1_RATP,2
2014-10-19,Ligne5_RATP,2
2014-10-19,RER_A,14
2014-10-20,Ligne12_RATP,4
2014-10-20,Ligne13_RATP,8
2014-10-20,Ligne1_RATP,19
2014-10-20,Ligne4_RATP,5
2014-10-20,Ligne7_RATP,5
2014-10-20,Ligne8_RATP,4
2014-10-20,RERB,4
2014-10-20,RERD_SNCF,1
2014-10-20,RERE_SNCF,3
2014-10-20,RER_A,9
2014-10-21,Ligne10_RATP,1
2014-10-21,Ligne11_RATP,7
2014-10-21,Ligne12_RATP,7
2014-10-21,Ligne13_RATP,3
2014-10-21,Ligne14_RATP,8
2014-10-21,Ligne1_RATP,3
2014-10-21,Ligne2_RATP,1
2014-10-21,Ligne3_RATP,4
2014-10-21,Ligne4_RATP,3
2014-10-21,Ligne5_RATP,1
2014-10-21,Ligne6_RATP,6
2014-10-21,Ligne7_RATP,4
2014-10-21,Ligne8_RATP,10
2014-10-21,Ligne9_RATP,5
2014-10-21,RERB,7
2014-10-21,RERD_SNCF,2
2014-10-21,RERE_SNCF,2
2014-10-21,RER_A,5
2014-10-22,Ligne10_RATP,2
2014-10-22,Ligne11_RATP,2
2014-10-22,Ligne12_RATP,6
2014-10-22,Ligne13_RATP,2
2014-10-22,Ligne14_RATP,2
2014-10-22,Ligne1_RATP,2
2014-10-22,Ligne2_RATP,4
2014-10-22,Ligne3_RATP,2
2014-10-22,Ligne4_RATP,4
2014-10-22,Ligne5_RATP,2
2014-10-22,Ligne6_RATP,7
2014-10-22,Ligne7_RATP,2
2014-10-22,Ligne8_RATP,3
2014-10-22,Ligne9_RATP,3
2014-10-22,RERB,1
2014-10-22,RERD_SNCF,1
2014-10-22,RER_A,3
2014-10-23,Ligne10_RATP,1
2014-10-23,Ligne11_RATP,1
2014-10-23,Ligne12_RATP,1
2014-10-23,Ligne13_RATP,1
2014-10-23,Ligne14_RATP,1
2014-10-23,Ligne1_RATP,1
2014-10-23,Ligne2_RATP,1
2014-10-23,Ligne3_RATP,9
2014-10-23,Ligne4_RATP,1
2014-10-23,Ligne5_RATP,1
2014-10-23,Ligne6_RATP,1
2014-10-23,Ligne7_RATP,2
2014-10-23,Ligne8_RATP,1
2014-10-23,Ligne9_RATP,3
2014-10-23,RERB,9
2014-10-23,RERD_SNCF,3
2014-10-24,Ligne12_RATP,2
2014-10-24,Ligne13_RATP,4
2014-10-24,Ligne14_RATP,3
2014-10-24,Ligne1_RATP,2
2014-10-24,Ligne2_RATP,3
2014-10-24,Ligne3_RATP,1
2014-10-24,Ligne4_RATP,4
2014-10-24,Ligne5_RATP,3
2014-10-24,Ligne6_RATP,14
2014-10-24,Ligne7_RATP,1
2014-10-24,RERB,6
2014-10-24,RERD_SNCF,4
2014-10-25,Ligne2_RATP,2
2014-10-25,Ligne3_RATP,6
2014-10-25,Ligne4_RATP,3
2014-10-25,Ligne9_RATP,1
2014-10-26,Ligne7_RATP,3
2014-10-26,Ligne9_RATP,6
2014-10-27,Ligne10_RATP,2
2014-10-27,Ligne11_RATP,2
2014-10-27,Ligne12_RATP,5
2014-10-27,Ligne13_RATP,2
2014-10-27,Ligne14_RATP,2
2014-10-27,Ligne1_RATP,4
2014-10-27,Ligne2_RATP,2
2014-10-27,Ligne3_RATP,2
2014-10-27,Ligne4_RATP,2
2014-10-27,Ligne5_RATP,4
2014-10-27,Ligne6_RATP,10
2014-10-27,Ligne7_RATP,2
2014-10-27,Ligne8_RATP,5
2014-10-27,Ligne9_RATP,2
2014-10-27,RERB,1
2014-10-27,RERD_SNCF,1
2014-10-27,RER_A,20
2014-10-28,Ligne10_RATP,1
2014-10-28,Ligne11_RATP,2
2014-10-28,Ligne12_RATP,1
2014-10-28,Ligne13_RATP,3
2014-10-28,Ligne14_RATP,2
2014-10-28,Ligne1_RATP,1
2014-10-28,Ligne2_RATP,3
2014-10-28,Ligne3_RATP,1
2014-10-28,Ligne4_RATP,2
2014-10-28,Ligne5_RATP,11
2014-10-28,Ligne6_RATP,1
2014-10-28,Ligne7_RATP,4
2014-10-28,Ligne8_RATP,1
2014-10-28,Ligne9_RATP,3
2014-10-28,RERB,5
2014-10-28,RERE_SNCF,1
2014-10-28,RER_A,14
2014-10-29,Ligne10_RATP,2
2014-10-29,Ligne11_RATP,2
2014-10-29,Ligne12_RATP,2
2014-10-29,Ligne13_RATP,2
2014-10-29,Ligne14_RATP,2
2014-10-29,Ligne1_RATP,2
2014-10-29,Ligne2_RATP,7
2014-10-29,Ligne3_RATP,2
2014-10-29,Ligne4_RATP,8
2014-10-29,Ligne5_RATP,2
2014-10-29,Ligne6_RATP,2
2014-10-29,Ligne7_RATP,2
2014-10-29,Ligne8_RATP,2
2014-10-29,Ligne9_RATP,3
2014-10-29,RERB,1
2014-10-29,RERD_SNCF,16
2014-10-29,RER_A,10
2014-10-30,Ligne12_RATP,2
2014-10-30,Ligne1_RATP,8
2014-10-30,Ligne4_RATP,4
2014-10-30,Ligne7_RATP,4
2014-10-30,RERB,3
2014-10-30,RERE_SNCF,2
2014-10-31,Ligne11_RATP,2
2014-10-31,Ligne12_RATP,2
2014-10-31,Ligne1_RATP,4
2014-10-31,Ligne4_RATP,10
2014-10-31,RERB,5
2014-10-31,RERD_SNCF,1
2014-10-31,RER_A,3
2014-11-01,Ligne12_RATP,2
2014-11-01,Ligne13_RATP,3
2014-11-01,Ligne4_RATP,2
2014-11-01,Ligne7_RATP,4
2014-11-01,RERB,3
2014-11-02,Ligne13_RATP,6
2014-11-02,Ligne14_RATP,3
2014-11-02,Ligne9_RATP,5
2014-11-02,RERB,2
2014-11-02,RERD_SNCF,1
2014-11-02,RERE_SNCF,1
2014-11-02,RER_A,3
2014-11-03,Ligne10_RATP,5
2014-11-03,Ligne1_RATP,3
2014-11-03,Ligne2_RATP,4
2014-11-03,Ligne3_RATP,2
2014-11-03,Ligne4_RATP,3
2014-11-03,Ligne5_RATP,2
2014-11-03,Ligne8_RATP,6
2014-11-03,RERB,1
2014-11-03,RERD_SNCF,6
2014-11-03,RER_A,5
2014-11-04,Ligne10_RATP,1
2014-11-04,Ligne11_RATP,5
2014-11-04,Ligne12_RATP,4
2014-11-04,Ligne13_RATP,2
2014-11-04,Ligne14_RATP,1
2014-11-04,Ligne1_RATP,3
2014-11-04,Ligne2_RATP,1
2014-11-04,Ligne3_RATP,1
2014-11-04,Ligne4_RATP,4
2014-11-04,Ligne5_RATP,1
2014-11-04,Ligne6_RATP,4
2014-11-04,Ligne7_RATP,4
2014-11-04,Ligne8_RATP,3
2014-11-04,Ligne9_RATP,2
2014-11-04,RERD_SNCF,4
2014-11-04,RERE_SNCF,2
2014-11-04,RER_A,6
2014-11-05,Ligne10_RATP,3
2014-11-05,Ligne11_RATP,2
2014-11-05,Ligne12_RATP,2
2014-11-05,Ligne13_RATP,3
2014-11-05,Ligne14_RATP,7
2014-11-05,Ligne1_RATP,2
2014-11-05,Ligne2_RATP,2
2014-11-05,Ligne3_RATP,4
2014-11-05,Ligne4_RATP,3
2014-11-05,Ligne5_RATP,4
2014-11-05,Ligne6_RATP,4
2014-11-05,Ligne7_RATP,6
2014-11-05,Ligne8_RATP,5
2014-11-05,Ligne9_RATP,6
2014-11-05,RERB,3
2014-11-05,RERD_SNCF,2
2014-11-05,RERE_SNCF,3
2014-11-05,RER_A,4
2014-11-06,Ligne12_RATP,3
2014-11-06,Ligne13_RATP,5
2014-11-06,Ligne5_RATP,7
2014-11-06,Ligne9_RATP,2
2014-11-06,RERB,3
2014-11-06,RER_A,7
2014-11-07,Ligne10_RATP,5
2014-11-07,Ligne3_RATP,4
2014-11-07,Ligne4_RATP,4
2014-11-07,Ligne8_RATP,3
2014-11-07,RERB,11
2014-11-07,RERD_SNCF,1
2014-11-07,RERE_SNCF,1
2014-11-08,Ligne10_RATP,1
2014-11-08,Ligne11_RATP,1
2014-11-08,Ligne12_RATP,1
2014-11-08,Ligne13_RATP,1
2014-11-08,Ligne14_RATP,1
2014-11-08,Ligne1_RATP,1
2014-11-08,Ligne3_RATP,1
2014-11-08,Ligne4_RATP,3
2014-11-08,Ligne5_RATP,1
2014-11-08,Ligne6_RATP,1
2014-11-08,Ligne7_RATP,1
2014-11-08,Ligne8_RATP,1
2014-11-08,Ligne9_RATP,1
2014-11-08,RER_A,6
2014-11-09,Ligne10_RATP,1
2014-11-09,Ligne12_RATP,5
2014-11-09,Ligne14_RATP,3
2014-11-09,Ligne1_RATP,2
2014-11-09,RER_A,4
2014-11-10,Ligne10_RATP,4
2014-11-10,Ligne12_RATP,5
2014-11-10,Ligne13_RATP,2
2014-11-10,Ligne5_RATP,7
2014-11-10,Ligne8_RATP,3
2014-11-10,RERB,7
2014-11-10,RERD_SNCF,1
2014-11-10,RERE_SNCF,7
2014-11-10,RER_A,10
2014-11-11,Ligne13_RATP,1
2014-11-11,Ligne1_RATP,1
2014-11-11,Ligne2_RATP,4
2014-11-11,Ligne4_RATP,1
2014-11-11,RERD_SNCF,2
2014-11-12,Ligne13_RATP,6
2014-11-12,Ligne2_RATP,2
2014-11-12,Ligne6_RATP,3
2014-11-12,Ligne9_RATP,3
2014-11-12,RERD_SNCF,1
2014-11-12,RER_A,5
2014-11-13,Ligne10_RATP,5
2014-11-13,Ligne11_RATP,6
2014-11-13,Ligne12_RATP,2
2014-11-13,Ligne13_RATP,2
2014-11-13,Ligne14_RATP,5
2014-11-13,Ligne1_RATP,8
2014-11-13,Ligne2_RATP,7
2014-11-13,Ligne3_RATP,5
2014-11-13,Ligne4_RATP,2
2014-11-13,Ligne5_RATP,8
2014-11-13,Ligne6_RATP,6
2014-11-13,Ligne7_RATP,2
2014-11-13,Ligne8_RATP,4
2014-11-13,Ligne9_RATP,13
2014-11-13,RERB,2
2014-11-13,RERD_SNCF,3
2014-11-13,RER_A,7
2014-11-14,Ligne12_RATP,2
2014-11-14,Ligne13_RATP,3
2014-11-14,Ligne1_RATP,9
2014-11-14,Ligne3_RATP,2
2014-11-14,Ligne4_RATP,5
2014-11-14,Ligne6_RATP,6
2014-11-14,Ligne7_RATP,2
2014-11-14,RERB,6
2014-11-14,RERE_SNCF,1
2014-11-14,RER_A,5
2014-11-15,Ligne13_RATP,2
2014-11-15,Ligne3_RATP,3
2014-11-15,Ligne4_RATP,6
2014-11-15,RERB,4
